,Unnamed: 0,id,comment_text,target
508,508,304293,"I'm sorry. This suggestion makes sense, so it is not possible for Jon Ruiz to understand it.",0.0
509,509,6319577,"I'll second that motion!  But I don't consider doing what's necessary to take care of American citizens ""socialism.""  I wish they'd quit overusing the word.",0.0
510,510,6081372,"That's why in places like Saskatchewan and Manitoba the insurance rates are much cheaper. They instituted government insurance many years ago an have continued with it. They aren't concerned with huge profits which is one reason I laugh when people say private companies are more efficient and do it cheaper.

And in BC they would have had the same if not for a change in government back to the Social Credit who were in bed with the private insurance industry and they made changes to ensure they still got their fair share. Who cares what it did to rates for the people so long as the insurance industry got their handout.",0.0
511,511,6230869,"I am not going to prove your contention for you. Nor am I going to engage in your semantic arguments.
You said that gays are not a proected class, you are wrong. Deal with it. 

Why are you afraid to talk about how you think a German can compel a baker to make a hitler cake?
That is some of your best stuff.",0.1666666666666666
512,512,6176103,"@Darrenx2
If you believe this law is targeting Muslims, I'm OK with that. It's primarily Muslims who wear dark face veils at all times in public, and it's time we told them that's NOT OK in Canada. Time to take the veils off.",0.3
513,513,530133,"That's not how ""safety"" is practiced.",0.0
514,514,4989957,"One of our greatest fears is having little or no money to save for education and retirement given the ever increasing tax burden proposed by this government.
Undoubtedly we will soon be asked to mail our wallets to Ottawa. Nothing surprises me with these clowns.",0.7
515,515,5821369,"Great reply! Just know I also firmly believe as you do. But perhaps we will differ here. I do not believe we can offer this ""caring for my fellow Americans, recognizing that our country can only stay strong when caring for all,"" while still maintaining our *current numbers* of immigrants, refugees and asylees too. That's of a concern to me but it has been for a long time.

I also believe the vast majority of Antifa are people just like you and me- a mix of caring folks.
 
Like you, I also strongly oppose thugs, mob mentality and a disrespect of others with a different viewpoint (and I say that equally to both Alt Right and Alt Left)-but that includes knocking down the Robert E. Lee statue and destroying it (that belonged to all of us, not just one side.) Nor do I believe in shouting down folks or Town Hall politicians so they cannot be heard. That is rude and it is taking away Free Speech on both sides. We need to allow Free Speech and non-violent rallies from all sides or we all lose.",0.0
516,516,385108,"Global warming basics
The primary energy absorbing atmospheric gas is water vapor.  It is responsible for 95-98% of the energy detained in the atmosphere.  The other 3-5% is from CO2 and other gasses in the atmosphere.  Now lets look at the IR absorption spectrum
http://www.barrettbellamyclimate.com/page15.htm
This image shows the absorption wavelength of the various greenhouse gasses.  Please pay attention to the band of outgoing IR and the absorption wavelength overlap of CO2 and H2O. Also please notice how much more IR is absorbed by H2O.
As the atmosphere warms, it can hold more water vapor which holds more energy, however, this water vapor also condenses forms clouds which reflecting solar energy back into space reducing the amount of energy available to be stored.  The clouds condense further and then  rain or snow fall to the surface.
Currently all this extra CO2 has been beneficial to plant growth as food crop yields are up and deserts are greening.  Maybe it isn't so bad.",0.0
517,517,5806609,"He wasn't young, James T. Hodgkinson was 66 and a lifelong democrat.......................",0.0
518,518,773456,"You complain that I gave you no answers, Mike. And yet I have answered you very 'straightforwardly'.
First, you asked whether you should feel guilty about 'whitelash'. I replied that you should feel guilty 'if the cap fits' - i.e., if you are practising it.
Then you asked if you should feel guilty just because you are white. I replied 'No'.

Now you are wondering if I am someone else? Very strange. But to satisfy your curiosity - No I don't post under any other name. As I have told you before, these are my baptismal names. I have never used any other name here.

As for anger and fear:- Your comments certainly do seem angry. But only you will know if you are also afraid.",0.0
519,519,846835,Do you even know what a billion is.  Hint it starts with a b.,0.0
520,520,468147,"well, we know who's side ostupida is on don't we? what a traitor and fraudster this jerk is.",0.9032258064516128
521,521,6105009,Why is it always the guys surrounded by guys with guns who want to confiscate our guns?,0.0
522,522,512411,"Seriously, you support fishing? I saw those signs you and others carried at the Capitol.  Why couldn't your group work with the fishing folks instead of accusing them of unfounded things?

I find the tactics of environmentalism quite dishonest.  There's no accountability in what is said and no critical thinking.  Once again, you still ignore the impacts that will be major problems for conservation.  No one wants to talk about the tourism industry ever but everyone else like farmers and fishermen are the problem.

I could not join a group who masquerades as a grassroots group for local people when it really isn't.  That's not right to me.  When outsiders come in, they will act as the ends justifies the means tearing communities apart.  If you're about collaboration, show it.  The Pew folks sure didn't at their lavish galas and celebrations.  The fishing folks should've been invited!",0.0
